What,Dirty File,,,,
LIN-CNC-02-2,PRD-FLG-880-2,6/23/2026,3126,3077,8
LIN-WLD-01-4,PRD-CHS-010-4,3/4/2024,919,901,31 min
LIN-PRS-01-6,PRD-BRK-220-6,4/12/2026,726,695,1.1 hrs
LIN-CNC-02-3,PRD-BRK-220-3,9/10/2025,2580,2455,14
LIN-WLD-02-9,PRD-PLT-005-9,9/13/2024,818,801,12
LIN-EDR-02-3,PRD-MOT-500-3,9/7/2025,359,352,29 min
LIN-PNT-01-10,PRD-HSG-450-10,4/8/2024,3497,3283,0
LIN-PRS-01-5,PRD-PLT-005-5,12/19/2025,3493,3255,1 min
LIN-PNT-01-6,PRD-HSG-450-6,10/22/2024,2912,2699,1.1 hrs
LIN-EDR-02-7,PRD-MOT-500-7,1/17/2025,1227,1163,87
LIN-PRS-01,PRD-BRK-220,12/23/2025,4145,3882,216
LIN-CNC-01-10,PRD-FLG-880-10,9/19/2025,1902,1847,1.1 hrs
LIN-CNC-02-10,PRD-BRK-220-10,2/4/2025,2072,1860,77
LIN-WLD-02-8,PRD-PLT-005-8,5/7/2024,1020,999,57
LIN-CNC-02-4,PRD-FLG-880-4,5/18/2024,922,871,8 min
LIN-PRS-01-8,PRD-PLT-005-8,5/20/2025,2371,2286,10 min
LIN-PRS-01-6,PRD-BRK-220-6,5/20/2026,3353,3179,12 min
LIN-EDR-02-7,PRD-MOT-500-7,4/6/2024,474,431,22 min
LIN-WLD-02-2,PRD-PLT-005-2,8/14/2024,929,890,185 mins
LIN-PNT-01-6,PRD-HSG-450-6,5/2/2025,2436,2403,11 min
LIN-WLD-01-5,PRD-CHS-010-5,12/5/2025,1108,1096,7
LIN-WLD-02-10,PRD-CHS-010-10,2/11/2026,875,829,13 min
LIN-EDR-01-3,PRD-STA-320-3,3/15/2025,515,483,31 min
LIN-EDR-02-9,PRD-MOT-500-9,2/7/2025,1382,1355,1.7 hrs
LIN-PNT-01-8,PRD-HSG-450-8,7/26/2024,2383,2369,22
LIN-EDR-02-10,PRD-MOT-500-10,2/12/2024,1352,1339,2.6 hrs
LIN-WLD-02-7,PRD-PLT-005-7,9/20/2024,1256,1211,None
LIN-CNC-02-6,PRD-BRK-220-6,5/26/2025,3225,3134,7 min
LIN-PRS-01-8,PRD-PLT-005-8,6/15/2026,3334,3240,17 min
LIN-CNC-01-4,PRD-FLG-880-4,3/21/2024,1873,1793,157
LIN-CNC-01-10,PRD-FLG-880-10,4/16/2024,1601,1556,9
LIN-CNC-01-9,PRD-FLG-880-9,6/21/2024,1613,1599,3
LIN-PRS-01-5,PRD-PLT-005-5,6/9/2026,2408,2359,115 mins
LIN-CNC-02-4,,6/20/2024,,,Line Maintenance
LIN-WLD-02-10,PRD-CHS-010-10,4/8/2026,1353,1263,36
LIN-PNT-01-9,PRD-HSG-450-9,4/23/2025,3487,3374,158
LIN-PRS-01-2,PRD-PLT-005-2,2/5/2025,2988,2892,93 mins
LIN-WLD-02-6,PRD-PLT-005-6,6/9/2026,1254,1239,48 min
LIN-PRS-01-9,PRD-PLT-005-9,7/15/2025,2486,2385,5
LIN-EDR-02-9,PRD-MOT-500-9,10/1/2025,1546,1527,29
LIN-EDR-02,PRD-MOT-500,7/23/2024,1045,981,1.9 hrs
LIN-EDR-02-6,PRD-MOT-500-6,9/2/2024,1472,1370,3.1 hrs
LIN-PRS-01-4,PRD-BRK-220-4,3/4/2026,2532,2435,19 min
LIN-WLD-02-8,PRD-PLT-005-8,3/6/2026,1140,1098,34
LIN-CNC-02-8,PRD-BRK-220-8,8/28/2025,2973,2936,33
LIN-PRS-01-4,PRD-PLT-005-4,11/19/2025,3668,3599,66 mins
LIN-WLD-01-8,PRD-CHS-010-8,9/19/2024,1051,1041,54
LIN-WLD-02-3,PRD-CHS-010-3,3/20/2026,1432,1424,9
LIN-CNC-01-4,PRD-FLG-880-4,11/29/2024,1997,1914,64 mins
LIN-WLD-02-3,PRD-CHS-010-3,2/13/2024,844,823,64 mins
LIN-PRS-01-10,PRD-BRK-220-10,10/1/2024,3555,3544,1
LIN-CNC-01-10,PRD-VAL-101-10,5/11/2026,1899,1843,47
LIN-EDR-02-2,PRD-MOT-500-2,5/19/2024,547,483,83 mins
LIN-WLD-02-5,PRD-CHS-010-5,11/6/2025,923,891,21 min
LIN-EDR-01-8,PRD-STA-320-8,11/17/2025,1077,1039,10
LIN-CNC-02-7,PRD-FLG-880-7,3/20/2025,2159,2023,34
LIN-CNC-01,PRD-VAL-101,4/8/2025,1755,1663,143
LIN-PNT-01,PRD-FLG-880,5/8/2026,2096,2039,2.8 hrs
LIN-WLD-02-5,PRD-CHS-010-5,3/18/2024,815,809,20
LIN-EDR-01-9,PRD-STA-320-9,4/16/2026,1364,1333,2
LIN-CNC-01-6,PRD-FLG-880-6,7/8/2024,2007,1971,76
LIN-EDR-01-8,PRD-STA-320-8,6/1/2026,1385,1364,20
LIN-WLD-01-10,PRD-CHS-010-10,6/19/2025,1097,1041,7
LIN-CNC-02-7,PRD-BRK-220-7,3/5/2024,1773,1690,40
LIN-CNC-02-2,PRD-FLG-880-2,5/26/2025,2609,2597,13 min
LIN-CNC-01-4,PRD-VAL-101-4,12/18/2024,1511,1490,43
LIN-CNC-02-8,PRD-BRK-220-8,4/16/2025,2466,2422,-
LIN-WLD-01-8,PRD-CHS-010-8,10/15/2025,995,943,13 min
LIN-WLD-02-8,PRD-PLT-005-8,9/12/2025,1226,1223,15 min
LIN-CNC-01-9,PRD-VAL-101-9,6/21/2024,1561,1477,59 min
LIN-WLD-02,PRD-PLT-005,4/8/2025,952,914,74
LIN-WLD-01-4,PRD-CHS-010-4,9/2/2025,841,835,75 mins
LIN-EDR-02-3,PRD-MOT-500-3,1/7/2025,1728,1684,12
LIN-EDR-01-2,PRD-STA-320-2,6/18/2026,1598,1589,15
LIN-PNT-01-9,PRD-FLG-880-9,11/18/2025,2316,2228,13 min
LIN-WLD-02-10,PRD-PLT-005-10,2/6/2024,1000,981,221
LIN-EDR-01-2,PRD-STA-320-2,4/17/2026,1320,1300,14
LIN-CNC-01-7,PRD-FLG-880-7,8/5/2024,2033,2022,21
LIN-WLD-02-10,PRD-CHS-010-10,4/9/2024,1036,1006,-
LIN-CNC-02-8,PRD-BRK-220-8,11/21/2025,2238,2160,11
LIN-PRS-01-6,PRD-PLT-005-6,4/24/2026,2885,2706,99 mins
LIN-CNC-02-10,PRD-FLG-880-10,8/14/2024,1890,1869,82
LIN-CNC-01-3,PRD-VAL-101-3,7/17/2025,1668,1654,44 min
LIN-WLD-01-6,PRD-CHS-010-6,1/4/2025,246,239,21
LIN-PNT-01-7,PRD-HSG-450-7,9/26/2025,3046,2823,245 mins
LIN-CNC-01-7,PRD-VAL-101-7,4/1/2026,2301,2215,13
LIN-CNC-01-3,PRD-FLG-880-3,6/21/2024,1998,1937,31
LIN-WLD-02,PRD-PLT-005,8/23/2024,889,863,8 min
LIN-CNC-01,PRD-VAL-101,12/15/2025,1832,1760,2
LIN-CNC-01-4,PRD-FLG-880-4,4/18/2024,2070,2024,43 min
LIN-WLD-02-6,PRD-PLT-005-6,1/11/2024,1310,1276,9
LIN-WLD-02-8,PRD-PLT-005-8,5/8/2026,1199,1188,22
LIN-PRS-01-7,,5/20/2026,,,Line Maintenance
LIN-CNC-01-5,PRD-VAL-101-5,5/3/2024,2129,2109,2
LIN-WLD-01-2,PRD-CHS-010-2,12/9/2024,798,776,25 min
LIN-PRS-01-10,PRD-PLT-005-10,10/28/2024,3493,3301,74
LIN-EDR-01-8,PRD-STA-320-8,3/13/2024,1088,1037,25
LIN-WLD-01-6,PRD-CHS-010-6,2/5/2025,824,772,176 mins
LIN-CNC-01-8,PRD-FLG-880-8,10/2/2024,2365,2321,104 mins
LIN-WLD-02-2,PRD-CHS-010-2,6/17/2026,1026,983,35 min
LIN-EDR-02,PRD-MOT-500,5/13/2026,1183,1159,2.8 hrs
LIN-CNC-01,PRD-FLG-880,11/29/2024,1770,1656,37 min
LIN-CNC-01-4,PRD-FLG-880-4,12/2/2024,1726,1650,24 min
LIN-EDR-01-8,PRD-STA-320-8,1/4/2026,446,437,20
LIN-WLD-02-9,PRD-PLT-005-9,7/6/2024,324,296,24
LIN-WLD-02-5,PRD-CHS-010-5,4/12/2026,401,399,1 min
LIN-PNT-01,PRD-FLG-880,6/18/2025,2705,2666,94
LIN-CNC-02-2,PRD-FLG-880-2,5/14/2024,2060,1979,6
LIN-CNC-02-7,PRD-BRK-220-7,6/9/2026,2052,1953,1.5 hrs
LIN-CNC-02-2,PRD-FLG-880-2,6/3/2024,2045,2003,19 min
LIN-PNT-01-10,PRD-HSG-450-10,5/1/2024,3564,3492,19 min
LIN-PRS-01-9,PRD-BRK-220-9,11/19/2024,2553,2467,12 min
LIN-WLD-02-6,PRD-PLT-005-6,2/4/2025,979,956,57
LIN-PNT-01-10,PRD-FLG-880-10,3/17/2026,2839,2764,2
LIN-WLD-01-4,PRD-CHS-010-4,2/21/2024,835,828,61
LIN-PRS-01-6,PRD-BRK-220-6,7/11/2024,2447,2263,-
LIN-WLD-01,PRD-CHS-010,6/17/2026,956,930,143 mins
LIN-WLD-02-4,,6/7/2024,,,Line Maintenance
LIN-CNC-01-9,PRD-FLG-880-9,12/18/2025,2238,2188,28
LIN-EDR-02,PRD-MOT-500,6/9/2026,1044,1013,18
LIN-PNT-01-3,PRD-HSG-450-3,12/26/2024,2710,2692,6
LIN-CNC-02-5,PRD-BRK-220-5,10/16/2025,2256,2169,35
LIN-PRS-01-7,PRD-PLT-005-7,4/19/2025,1433,1304,42 min
LIN-WLD-02,PRD-CHS-010,11/26/2025,1118,1078,30
LIN-PRS-01,PRD-BRK-220,5/20/2024,3287,3126,116 mins
LIN-PNT-01-5,PRD-HSG-450-5,12/30/2024,2151,2103,1 min
LIN-PNT-01,PRD-FLG-880,10/10/2024,3106,2857,49 min
LIN-WLD-01-6,PRD-CHS-010-6,12/15/2025,1187,1106,13
LIN-EDR-02-3,PRD-MOT-500-3,2/11/2026,1425,1393,25
LIN-PRS-01-4,PRD-PLT-005-4,10/10/2024,3002,2985,36 min
LIN-WLD-01-7,PRD-CHS-010-7,12/31/2025,751,712,12
LIN-PNT-01-5,PRD-FLG-880-5,11/20/2025,2383,2262,174 mins
LIN-PRS-01-4,PRD-BRK-220-4,7/18/2024,3308,3098,14 min
LIN-PRS-01-9,PRD-BRK-220-9,9/6/2024,2731,2651,24
LIN-PRS-01,PRD-BRK-220,2/7/2024,3129,2927,32
LIN-EDR-02-6,PRD-MOT-500-6,8/18/2025,1352,1343,7 min
LIN-WLD-02-8,PRD-CHS-010-8,10/7/2025,1114,1086,13 min
LIN-CNC-01-7,PRD-FLG-880-7,9/22/2024,810,784,63 mins
LIN-CNC-02-2,PRD-FLG-880-2,4/4/2025,2579,2407,109
LIN-WLD-01-2,PRD-CHS-010-2,5/2/2025,1052,964,13 min
LIN-CNC-02-3,PRD-FLG-880-3,5/8/2025,2888,2822,1.9 hrs
LIN-PRS-01-2,PRD-PLT-005-2,6/16/2026,4227,4205,33
LIN-EDR-02-8,PRD-MOT-500-8,6/11/2026,1626,1573,34
LIN-WLD-02-6,PRD-CHS-010-6,12/13/2024,1236,1179,26 min
LIN-EDR-01-2,PRD-STA-320-2,6/16/2025,1256,1218,25 min
LIN-PNT-01-6,PRD-FLG-880-6,11/28/2025,3703,3652,19 min
LIN-PRS-01-9,PRD-BRK-220-9,7/22/2024,2838,2597,10
LIN-EDR-02-6,PRD-MOT-500-6,1/16/2026,1616,1603,33 min
LIN-EDR-02-8,PRD-MOT-500-8,6/25/2025,1451,1409,25 min
LIN-PNT-01-6,PRD-FLG-880-6,8/23/2024,2923,2787,22
LIN-EDR-01-7,PRD-STA-320-7,12/2/2025,1145,1088,3.1 hrs
LIN-WLD-01-2,PRD-CHS-010-2,8/21/2025,800,781,28
LIN-PNT-01-5,PRD-FLG-880-5,9/29/2025,2851,2767,46
LIN-PRS-01-5,PRD-BRK-220-5,4/4/2024,3939,3916,35 min
LIN-PRS-01-6,PRD-PLT-005-6,3/2/2025,1099,1060,54
LIN-PRS-01-3,PRD-BRK-220-3,2/20/2024,3307,3034,168
LIN-CNC-01-8,PRD-FLG-880-8,4/25/2026,513,507,7
LIN-CNC-01-10,PRD-FLG-880-10,10/12/2025,520,490,30
LIN-EDR-01-4,PRD-STA-320-4,1/14/2024,330,321,92 mins
LIN-PRS-01-9,PRD-PLT-005-9,3/26/2026,3566,3477,9 min
LIN-CNC-02-2,PRD-FLG-880-2,1/12/2026,2018,1977,15 min
LIN-EDR-01-9,PRD-STA-320-9,5/7/2026,1201,1100,14
LIN-WLD-02-9,PRD-CHS-010-9,1/15/2025,1256,1217,84
LIN-WLD-02-9,PRD-CHS-010-9,9/17/2025,1111,1036,1.7 hrs
LIN-CNC-02-7,,6/25/2025,,,Line Maintenance
LIN-CNC-01-7,PRD-VAL-101-7,3/6/2024,2237,2159,7
LIN-PNT-01-7,PRD-HSG-450-7,2/5/2024,3461,3353,2.2 hrs
LIN-CNC-02-7,PRD-BRK-220-7,10/24/2024,2276,2236,2
LIN-EDR-02-10,PRD-MOT-500-10,2/18/2026,1526,1472,28 min
LIN-EDR-01-6,PRD-STA-320-6,5/22/2024,1435,1411,35
LIN-PRS-01-9,PRD-BRK-220-9,3/11/2024,3234,3166,17 min
LIN-CNC-02-5,PRD-BRK-220-5,1/23/2025,2832,2785,15
LIN-WLD-01-5,PRD-CHS-010-5,1/17/2025,829,807,4
LIN-PNT-01-7,PRD-HSG-450-7,3/2/2025,688,662,3 min
LIN-PRS-01,PRD-PLT-005,7/2/2025,4026,3611,78
LIN-WLD-02-6,PRD-CHS-010-6,5/1/2025,901,898,4 min
LIN-EDR-01-3,PRD-STA-320-3,10/20/2024,565,558,220 mins
LIN-WLD-02-2,PRD-PLT-005-2,4/9/2025,1018,880,228 mins
LIN-CNC-01-9,PRD-FLG-880-9,6/4/2024,1720,1655,2 min
LIN-EDR-02-5,,9/30/2025,,,Line Maintenance
LIN-CNC-01-10,PRD-FLG-880-10,2/14/2024,2102,1963,33
LIN-CNC-02-8,PRD-BRK-220-8,6/1/2025,906,900,23
LIN-PRS-01-8,PRD-PLT-005-8,11/27/2025,2201,2099,2.1 hrs
LIN-PRS-01-6,PRD-BRK-220-6,11/21/2024,2415,2285,71 mins
LIN-CNC-02-2,PRD-FLG-880-2,12/1/2024,820,817,16 min
LIN-CNC-01-5,PRD-VAL-101-5,10/18/2024,1935,1894,5 min
LIN-WLD-01-6,PRD-CHS-010-6,5/7/2026,1113,1051,37 min
LIN-WLD-02-9,PRD-CHS-010-9,8/27/2024,802,792,43
LIN-CNC-02-4,PRD-FLG-880-4,3/31/2025,1884,1869,17 min
LIN-CNC-02-5,PRD-FLG-880-5,12/12/2024,2039,1973,171
LIN-CNC-01-7,PRD-VAL-101-7,12/11/2024,1426,1400,38
LIN-WLD-01-3,PRD-CHS-010-3,11/1/2025,225,218,244 mins
LIN-PNT-01-2,PRD-FLG-880-2,11/8/2025,871,827,2.6 hrs
LIN-WLD-02-4,PRD-CHS-010-4,10/18/2024,1185,1148,30 min
LIN-EDR-01-6,,1/31/2024,,,Line Maintenance
LIN-PRS-01,PRD-BRK-220,4/28/2025,2541,2505,28
LIN-CNC-01-4,PRD-VAL-101-4,11/21/2025,1660,1611,25 min
LIN-EDR-02-3,PRD-MOT-500-3,11/7/2025,1146,1075,None
LIN-PRS-01-4,PRD-BRK-220-4,6/4/2026,2732,2540,23 min
LIN-EDR-02-4,PRD-MOT-500-4,11/7/2025,1076,1047,51
LIN-CNC-01,PRD-VAL-101,8/23/2024,2134,2108,26
LIN-EDR-01-10,PRD-STA-320-10,4/11/2025,1411,1340,47
LIN-WLD-02-10,PRD-PLT-005-10,3/14/2025,798,784,12
LIN-PRS-01-3,PRD-PLT-005-3,2/5/2026,2203,2180,7
LIN-CNC-02-10,PRD-FLG-880-10,3/3/2026,2891,2543,13
LIN-EDR-01,PRD-STA-320,5/8/2026,1037,992,1.6 hrs
LIN-EDR-01-10,PRD-STA-320-10,2/29/2024,1068,1044,9 min
LIN-EDR-02,,4/26/2024,,,Line Maintenance
LIN-CNC-02-2,,4/29/2024,,,Line Maintenance
LIN-WLD-01-10,PRD-CHS-010-10,1/9/2026,775,749,12
LIN-WLD-02-7,PRD-PLT-005-7,3/2/2026,1160,1105,194
LIN-WLD-02-8,PRD-PLT-005-8,3/30/2026,1189,1122,26 min
LIN-PRS-01-4,PRD-PLT-005-4,10/14/2025,2440,2318,193
LIN-WLD-02-9,PRD-CHS-010-9,2/25/2025,1113,1085,47
LIN-PNT-01-4,PRD-FLG-880-4,1/7/2025,2598,2516,41
LIN-WLD-02-7,PRD-PLT-005-7,6/24/2026,879,848,172 mins
LIN-PNT-01-9,PRD-HSG-450-9,9/2/2025,2470,2268,36
LIN-EDR-01-7,PRD-STA-320-7,4/28/2025,1513,1498,1 min
LIN-PNT-01-9,PRD-FLG-880-9,6/5/2024,3297,2973,49 min
LIN-CNC-02-7,PRD-BRK-220-7,4/10/2024,2689,2600,19 min
LIN-WLD-02-2,PRD-CHS-010-2,4/17/2024,1247,1204,51 min
LIN-EDR-01-9,PRD-STA-320-9,9/4/2024,1461,1381,8 min
LIN-WLD-02-9,PRD-CHS-010-9,5/12/2025,1155,1139,82 mins
LIN-WLD-02-7,PRD-PLT-005-7,4/5/2024,1152,1036,40 min
LIN-PNT-01-8,PRD-HSG-450-8,6/26/2024,2997,2913,254
LIN-CNC-02-10,PRD-FLG-880-10,6/4/2024,1814,1768,12 min
LIN-WLD-01-5,PRD-CHS-010-5,9/9/2025,772,729,10
LIN-PNT-01-9,,5/13/2024,,,Line Maintenance
LIN-CNC-01-4,PRD-VAL-101-4,6/10/2024,2018,1855,19 min
LIN-CNC-01-4,PRD-VAL-101-4,2/28/2025,1397,1369,58 min
LIN-PNT-01-10,PRD-FLG-880-10,3/4/2026,3096,3068,8 min
LIN-EDR-02-4,PRD-MOT-500-4,3/8/2024,1521,1486,47
LIN-CNC-02-4,PRD-BRK-220-4,5/15/2025,2265,2132,17 min
LIN-EDR-01-5,PRD-STA-320-5,8/15/2025,1207,1146,48 min
LIN-EDR-02-3,PRD-MOT-500-3,4/28/2025,1081,1070,175
LIN-WLD-02-3,PRD-PLT-005-3,7/23/2025,984,940,33 min
LIN-CNC-01-4,PRD-FLG-880-4,7/16/2025,2379,2267,1
LIN-PRS-01-4,PRD-BRK-220-4,2/16/2024,2944,2884,42 min
LIN-PRS-01-9,PRD-PLT-005-9,7/18/2025,2434,2352,22 min
LIN-EDR-02,PRD-MOT-500,6/18/2024,1727,1596,24 min
LIN-CNC-01-3,PRD-FLG-880-3,8/22/2025,1748,1712,21 min
LIN-WLD-01-8,PRD-CHS-010-8,10/7/2024,1003,998,1.2 hrs
LIN-WLD-01-5,PRD-CHS-010-5,7/22/2024,992,899,2
LIN-PNT-01-6,PRD-FLG-880-6,4/25/2024,2517,2380,2.4 hrs
LIN-CNC-02-5,PRD-BRK-220-5,12/31/2024,2395,2330,11
LIN-WLD-01-6,PRD-CHS-010-6,5/30/2024,774,757,261 mins
LIN-PNT-01-2,PRD-HSG-450-2,7/3/2024,3323,3261,27 min
LIN-PRS-01-9,PRD-PLT-005-9,12/30/2025,3404,3343,39 min
LIN-EDR-01-4,PRD-STA-320-4,1/10/2026,312,300,30 min
LIN-PNT-01-5,PRD-HSG-450-5,5/29/2025,3118,3024,25 min
LIN-PNT-01-10,PRD-FLG-880-10,2/18/2026,2482,2406,37 min
LIN-CNC-01-3,PRD-VAL-101-3,2/6/2025,1518,1455,2
LIN-WLD-01-10,PRD-CHS-010-10,12/22/2025,1043,1035,1.3 hrs
LIN-CNC-02-9,PRD-FLG-880-9,7/10/2025,2161,2142,1.4 hrs
LIN-PNT-01-8,PRD-FLG-880-8,10/11/2024,2422,2343,38 min
LIN-WLD-02,PRD-PLT-005,10/18/2024,891,846,25 min
LIN-WLD-02-9,PRD-CHS-010-9,3/11/2025,1370,1306,202
LIN-PRS-01-3,PRD-BRK-220-3,6/8/2026,3524,3364,104 mins
LIN-CNC-01-8,PRD-FLG-880-8,3/27/2024,1746,1684,42
LIN-PRS-01-7,PRD-PLT-005-7,3/24/2026,3602,3274,29 min
LIN-CNC-01-6,PRD-FLG-880-6,1/5/2024,1520,1462,21
LIN-WLD-01-5,PRD-CHS-010-5,6/14/2024,802,791,30
LIN-CNC-02-7,PRD-BRK-220-7,12/4/2025,2184,2154,24 min
LIN-EDR-01-2,PRD-STA-320-2,11/1/2024,1235,1177,3
LIN-PRS-01-7,PRD-BRK-220-7,3/5/2026,3552,3324,14 min
LIN-CNC-01-10,PRD-FLG-880-10,4/14/2026,1381,1349,160
LIN-CNC-01-7,PRD-VAL-101-7,7/18/2024,1840,1626,46
LIN-CNC-01-2,PRD-VAL-101-2,4/9/2025,2073,2004,26 min
LIN-WLD-02-3,PRD-CHS-010-3,6/18/2024,1235,1100,176
LIN-CNC-02-6,PRD-FLG-880-6,8/11/2025,2537,2537,25 min
LIN-CNC-01-6,PRD-FLG-880-6,4/23/2024,1572,1544,15
LIN-PRS-01-6,PRD-PLT-005-6,9/13/2024,2945,2860,None
LIN-PRS-01-10,PRD-PLT-005-10,11/13/2025,3117,3080,5 min
LIN-WLD-02,PRD-CHS-010,2/27/2026,1433,1411,34
LIN-WLD-01-8,PRD-CHS-010-8,9/16/2024,948,930,49
LIN-WLD-01-9,PRD-CHS-010-9,9/29/2025,1022,975,73
LIN-PRS-01,PRD-PLT-005,10/15/2025,3250,3109,61
LIN-WLD-02-8,PRD-PLT-005-8,4/5/2024,951,939,140 mins
LIN-CNC-01-9,PRD-VAL-101-9,10/17/2024,1932,1886,18 min
LIN-PRS-01-8,PRD-BRK-220-8,8/1/2025,2511,2218,15 min
LIN-WLD-01,PRD-CHS-010,3/3/2025,1053,1035,5
LIN-CNC-01-6,PRD-FLG-880-6,5/13/2026,1674,1543,17
LIN-WLD-01-6,PRD-CHS-010-6,10/10/2025,1236,1218,73 mins
LIN-PNT-01-9,PRD-HSG-450-9,8/31/2025,798,784,173 mins
LIN-PRS-01-8,PRD-BRK-220-8,5/20/2026,2937,2864,16 min
LIN-CNC-02-4,PRD-FLG-880-4,11/19/2024,2739,2629,37 min
LIN-PRS-01-3,PRD-BRK-220-3,2/15/2024,2851,2683,74 mins
LIN-EDR-02-5,PRD-MOT-500-5,2/4/2026,1220,1179,113 mins
LIN-EDR-01-10,PRD-STA-320-10,3/5/2024,1186,1151,-
LIN-CNC-02-7,PRD-BRK-220-7,2/27/2025,2539,2425,24
LIN-PNT-01-2,PRD-HSG-450-2,1/24/2024,2488,2427,30
LIN-WLD-02-2,PRD-PLT-005-2,4/3/2024,795,788,108 mins
LIN-EDR-02-7,PRD-MOT-500-7,6/24/2026,1013,999,3.4 hrs
LIN-WLD-01,PRD-CHS-010,5/21/2024,1146,1057,25
LIN-WLD-02-6,PRD-CHS-010-6,10/24/2025,1186,1154,82 mins
LIN-CNC-02-3,PRD-FLG-880-3,3/23/2026,1981,1950,17 min
LIN-PRS-01-2,PRD-BRK-220-2,5/22/2025,2285,2098,3
LIN-WLD-02-9,PRD-CHS-010-9,10/22/2024,863,840,1.2 hrs
LIN-CNC-01-9,PRD-VAL-101-9,11/26/2025,1524,1425,60
LIN-CNC-01,,6/10/2024,,,Line Maintenance
LIN-CNC-01-6,PRD-FLG-880-6,11/11/2025,1492,1393,1 min
LIN-WLD-02-4,PRD-PLT-005-4,5/6/2026,1167,1133,220 mins
LIN-WLD-02-6,PRD-CHS-010-6,5/3/2024,991,934,44 min
LIN-CNC-01,PRD-FLG-880,11/27/2025,2083,1900,18
LIN-EDR-02-2,PRD-MOT-500-2,12/19/2025,1352,1325,74
LIN-CNC-01-6,PRD-FLG-880-6,3/4/2024,1773,1751,5
LIN-CNC-02-8,PRD-BRK-220-8,6/25/2025,2191,1956,19
LIN-CNC-01-2,PRD-VAL-101-2,2/15/2024,1867,1785,11
LIN-EDR-02,,12/8/2025,,,Line Maintenance
LIN-PRS-01,PRD-BRK-220,5/22/2026,2545,2493,1.1 hrs
LIN-CNC-01-4,PRD-FLG-880-4,11/15/2024,1459,1408,1.9 hrs
LIN-CNC-02-10,PRD-FLG-880-10,10/3/2024,2504,2487,28 min
LIN-CNC-01,PRD-FLG-880,6/11/2025,1450,1428,1
LIN-PRS-01-5,PRD-PLT-005-5,1/9/2024,2471,2449,68
LIN-CNC-02,PRD-BRK-220,10/16/2024,1896,1871,59 min
LIN-PNT-01-3,PRD-FLG-880-3,8/4/2025,2848,2676,25
LIN-PNT-01-2,PRD-FLG-880-2,5/13/2025,2728,2536,3
LIN-PRS-01,PRD-BRK-220,3/28/2024,3145,3007,22
LIN-PRS-01-9,PRD-PLT-005-9,7/7/2025,2965,2737,10 min
LIN-PNT-01-10,PRD-FLG-880-10,2/11/2025,2497,2363,14
LIN-PRS-01-9,PRD-BRK-220-9,4/29/2025,3615,3330,1
LIN-CNC-02-7,PRD-BRK-220-7,6/17/2026,2742,2680,20
LIN-PRS-01-3,PRD-BRK-220-3,10/15/2025,4005,3952,158
LIN-PRS-01-2,PRD-PLT-005-2,12/12/2025,3581,3299,41
LIN-PRS-01,PRD-PLT-005,4/1/2026,3749,3673,8
LIN-WLD-02-9,PRD-CHS-010-9,3/18/2024,1300,1149,25
LIN-CNC-01,PRD-VAL-101,8/25/2025,1675,1615,38
LIN-WLD-01-6,PRD-CHS-010-6,11/28/2025,947,895,1.5 hrs
LIN-EDR-01-5,PRD-STA-320-5,10/25/2025,436,430,2 min
LIN-CNC-01-8,PRD-VAL-101-8,12/15/2025,2400,2356,1
LIN-PRS-01-9,PRD-PLT-005-9,1/15/2025,3057,2846,63
LIN-PRS-01-5,PRD-BRK-220-5,6/10/2025,2569,2521,75 mins
LIN-PNT-01-7,PRD-FLG-880-7,4/2/2025,2557,2455,129
LIN-EDR-01-10,PRD-STA-320-10,3/18/2024,1583,1386,3 min
LIN-PNT-01-10,PRD-FLG-880-10,12/5/2025,2338,2226,196
LIN-WLD-01,PRD-CHS-010,6/12/2024,973,950,88 mins
LIN-PNT-01-8,PRD-FLG-880-8,7/9/2024,3101,2924,17
LIN-CNC-02-10,PRD-BRK-220-10,4/7/2026,2693,2611,3 min
LIN-WLD-02-5,PRD-PLT-005-5,2/28/2025,1247,1242,17 min
LIN-CNC-02-2,PRD-BRK-220-2,1/16/2026,2244,2033,29 min
LIN-EDR-02-10,PRD-MOT-500-10,5/27/2026,1218,1196,1.3 hrs
LIN-PRS-01-9,PRD-BRK-220-9,3/20/2024,3912,3784,198
LIN-WLD-02-10,PRD-PLT-005-10,7/29/2024,879,830,2 min
LIN-CNC-01-10,PRD-FLG-880-10,7/27/2024,744,719,35 min
LIN-CNC-02-8,PRD-FLG-880-8,4/27/2026,2658,2508,133
LIN-CNC-01-3,,5/30/2025,,,Line Maintenance
LIN-CNC-02-7,PRD-BRK-220-7,8/11/2025,3042,2968,1 min
LIN-PNT-01-8,PRD-FLG-880-8,6/29/2026,2642,2592,27 min
LIN-WLD-01-9,PRD-CHS-010-9,8/18/2025,1016,966,138
LIN-CNC-02-5,PRD-FLG-880-5,10/14/2025,2275,2062,0
LIN-WLD-01-3,PRD-CHS-010-3,11/18/2024,1254,1222,6 min
LIN-WLD-01-2,PRD-CHS-010-2,12/2/2024,889,855,12 min
LIN-PNT-01-2,PRD-HSG-450-2,7/15/2024,2869,2831,66 mins
LIN-PNT-01,PRD-FLG-880,8/11/2025,2852,2784,43
LIN-CNC-02-5,PRD-BRK-220-5,12/9/2024,1850,1794,91
LIN-CNC-01-6,PRD-VAL-101-6,10/27/2025,1535,1488,117
